episode,reward,r_acc
5123,-29467.263672,-29467.263158
5124,-31319.630859,-31319.631579
5125,-29835.052734,-29835.052632
5126,-29965.000000,-29965.000000
5127,-30645.683594,-30645.684211
5128,-31037.527344,-31037.526316
5129,-29774.421875,-29774.421053
5130,-29240.367188,-29240.368421
5131,-29967.474609,-29967.473684
5132,-30442.000000,-30442.000000
5133,-28513.316406,-28513.315789
5134,-30454.632812,-30454.631579
5135,-30200.052734,-30200.052632
5136,-30639.632812,-30639.631579
5137,-30359.578125,-30359.578947
5138,-30544.263672,-30544.263158
5139,-29012.158203,-29012.157895
5140,-30025.738281,-30025.736842
5141,-31041.998047,-31042.000000
5142,-29132.527344,-29132.526316
5143,-29748.630859,-29748.631579
5144,-31171.212891,-31171.210526
5145,-29526.156250,-29526.157895
5146,-28148.158203,-28148.157895
5147,-31211.158203,-31211.157895
5148,-32086.158203,-32086.157895
5149,-31190.367188,-31190.368421
5150,-29969.316406,-29969.315789
5151,-28646.316406,-28646.315789
5152,-30868.472656,-30868.473684
5153,-28799.419922,-28799.421053
5154,-30261.632812,-30261.631579
5155,-31169.578125,-31169.578947
5156,-31036.263672,-31036.263158
5157,-30862.158203,-30862.157895
5158,-30280.525391,-30280.526316
5159,-30753.210938,-30753.210526
5160,-30780.421875,-30780.421053
5161,-29712.103516,-29712.105263
5162,-30670.210938,-30670.210526
5163,-30550.369141,-30550.368421
5164,-30155.683594,-30155.684211
5165,-30814.474609,-30814.473684
5166,-29130.316406,-29130.315789
5167,-30568.894531,-30568.894737
5168,-30225.105469,-30225.105263
5169,-28708.525391,-28708.526316
5170,-30866.525391,-30866.526316
5171,-31394.208984,-31394.210526
5172,-31326.421875,-31326.421053
5173,-29255.316406,-29255.315789
5174,-30296.474609,-30296.473684
5175,-30633.210938,-30633.210526
5176,-29571.736328,-29571.736842
5177,-30737.578125,-30737.578947
5178,-29688.683594,-29688.684211
5179,-29894.208984,-29894.210526
5180,-29275.578125,-29275.578947
5181,-29771.212891,-29771.210526
5182,-28363.841797,-28363.842105
5183,-30380.525391,-30380.526316
5184,-29590.052734,-29590.052632
5185,-27930.105469,-27930.105263
5186,-30240.472656,-30240.473684
5187,-29725.158203,-29725.157895
5188,-29471.474609,-29471.473684
5189,-29568.734375,-29568.736842
5190,-28670.314453,-28670.315789
5191,-30568.210938,-30568.210526
5192,-29701.527344,-29701.526316
5193,-29232.000000,-29232.000000
5194,-29784.367188,-29784.368421
5195,-29741.208984,-29741.210526
5196,-28545.105469,-28545.105263
5197,-29543.525391,-29543.526316
5198,-30370.527344,-30370.526316
5199,-31671.789062,-31671.789474
5200,-28361.052734,-28361.052632
5201,-31052.105469,-31052.105263
5202,-29898.580078,-29898.578947
5203,-29888.210938,-29888.210526
5204,-29459.052734,-29459.052632
5205,-29689.052734,-29689.052632
5206,-31539.628906,-31539.631579
5207,-29451.685547,-29451.684211
5208,-31073.843750,-31073.842105
5209,-28911.367188,-28911.368421
5210,-30074.000000,-30074.000000
5211,-29685.685547,-29685.684211
5212,-28681.843750,-28681.842105
5213,-29090.158203,-29090.157895
5214,-29899.632812,-29899.631579
5215,-29983.210938,-29983.210526
5216,-29555.472656,-29555.473684
5217,-31163.210938,-31163.210526
5218,-30422.527344,-30422.526316
5219,-30071.105469,-30071.105263
5220,-29365.789062,-29365.789474
5221,-30364.841797,-30364.842105
5222,-29544.421875,-29544.421053
5223,-28320.527344,-28320.526316
5224,-27049.683594,-27049.684211
5225,-30259.896484,-30259.894737
5226,-30575.000000,-30575.000000
5227,-29663.630859,-29663.631579
5228,-30829.843750,-30829.842105
5229,-28949.947266,-28949.947368
5230,-30373.158203,-30373.157895
5231,-31391.843750,-31391.842105
5232,-30611.421875,-30611.421053
5233,-29581.738281,-29581.736842
5234,-29536.263672,-29536.263158
5235,-29329.263672,-29329.263158
5236,-29626.052734,-29626.052632
5237,-28973.369141,-28973.368421
5238,-28532.841797,-28532.842105
5239,-30273.263672,-30273.263158
5240,-29093.156250,-29093.157895
5241,-28743.525391,-28743.526316
5242,-30465.369141,-30465.368421
5243,-31134.210938,-31134.210526
5244,-30380.525391,-30380.526316
5245,-29435.316406,-29435.315789
5246,-30121.736328,-30121.736842
5247,-31398.052734,-31398.052632
5248,-29264.525391,-29264.526316
5249,-29059.525391,-29059.526316
5250,-29685.156250,-29685.157895
5251,-29389.107422,-29389.105263
5252,-30711.105469,-30711.105263
5253,-29664.208984,-29664.210526
5254,-30019.261719,-30019.263158
5255,-30105.472656,-30105.473684
5256,-31042.527344,-31042.526316
5257,-31033.740234,-31033.736842
5258,-30473.103516,-30473.105263
5259,-30839.263672,-30839.263158
5260,-29229.736328,-29229.736842
5261,-30438.316406,-30438.315789
5262,-29868.841797,-29868.842105
5263,-30384.736328,-30384.736842
5264,-28260.947266,-28260.947368
5265,-29085.472656,-29085.473684
5266,-29101.052734,-29101.052632
5267,-27940.052734,-27940.052632
5268,-30957.158203,-30957.157895
5269,-29196.261719,-29196.263158
5270,-31457.474609,-31457.473684
5271,-31178.105469,-31178.105263
5272,-29073.738281,-29073.736842
5273,-28046.894531,-28046.894737
5274,-28664.316406,-28664.315789
5275,-30644.896484,-30644.894737
5276,-31301.472656,-31301.473684
5277,-29825.369141,-29825.368421
5278,-30644.947266,-30644.947368
5279,-30634.527344,-30634.526316
5280,-29513.208984,-29513.210526
5281,-29503.791016,-29503.789474
5282,-28686.683594,-28686.684211
5283,-30269.105469,-30269.105263
5284,-30228.210938,-30228.210526
5285,-28929.421875,-28929.421053
5286,-29336.578125,-29336.578947
5287,-30227.316406,-30227.315789
5288,-31798.683594,-31798.684211
5289,-29654.472656,-29654.473684
5290,-29294.105469,-29294.105263
5291,-29693.210938,-29693.210526
5292,-28117.947266,-28117.947368
5293,-30515.789062,-30515.789474
5294,-30529.052734,-30529.052632
5295,-29604.314453,-29604.315789
5296,-29403.789062,-29403.789474
5297,-29715.841797,-29715.842105
5298,-29700.316406,-29700.315789
5299,-29603.525391,-29603.526316
5300,-29636.052734,-29636.052632
5301,-29858.367188,-29858.368421
5302,-29146.263672,-29146.263158
5303,-28769.683594,-28769.684211
5304,-29746.578125,-29746.578947
5305,-32312.419922,-32312.421053
5306,-29837.632812,-29837.631579
5307,-29200.158203,-29200.157895
5308,-31376.685547,-31376.684211
5309,-29503.791016,-29503.789474
5310,-30171.367188,-30171.368421
5311,-27823.472656,-27823.473684
5312,-29111.105469,-29111.105263
5313,-28959.158203,-28959.157895
5314,-30730.945312,-30730.947368
5315,-29841.208984,-29841.210526
5316,-28960.789062,-28960.789474
5317,-28145.261719,-28145.263158
5318,-29240.685547,-29240.684211
5319,-30848.474609,-30848.473684
5320,-29903.316406,-29903.315789
5321,-30512.000000,-30512.000000
5322,-31413.263672,-31413.263158
5323,-29667.474609,-29667.473684
5324,-29533.738281,-29533.736842
5325,-28784.052734,-28784.052632
5326,-29505.105469,-29505.105263
5327,-30330.580078,-30330.578947
5328,-29102.685547,-29102.684211
5329,-30403.736328,-30403.736842
5330,-30862.314453,-30862.315789
5331,-30856.839844,-30856.842105
5332,-28649.947266,-28649.947368
5333,-30661.158203,-30661.157895
5334,-29448.210938,-29448.210526
5335,-31297.421875,-31297.421053
5336,-29404.421875,-29404.421053
5337,-31163.736328,-31163.736842
5338,-30192.208984,-30192.210526
5339,-30984.578125,-30984.578947
5340,-29286.736328,-29286.736842
5341,-30524.158203,-30524.157895
5342,-29647.263672,-29647.263158
5343,-30035.630859,-30035.631579
5344,-29956.947266,-29956.947368
5345,-31250.369141,-31250.368421
5346,-30057.369141,-30057.368421
5347,-29867.052734,-29867.052632
5348,-30787.052734,-30787.052632
5349,-29572.525391,-29572.526316
5350,-30302.683594,-30302.684211
5351,-27979.791016,-27979.789474
5352,-28517.894531,-28517.894737
5353,-28383.632812,-28383.631579
5354,-28784.105469,-28784.105263
5355,-31108.683594,-31108.684211
5356,-30829.525391,-30829.526316
5357,-29143.843750,-29143.842105
5358,-29652.105469,-29652.105263
5359,-29914.630859,-29914.631579
5360,-30327.681641,-30327.684211
5361,-30345.474609,-30345.473684
5362,-29713.525391,-29713.526316
5363,-30934.894531,-30934.894737
5364,-31247.052734,-31247.052632
5365,-29565.210938,-29565.210526
5366,-29502.316406,-29502.315789
5367,-32244.210938,-32244.210526
5368,-30095.789062,-30095.789474
5369,-28169.472656,-28169.473684
5370,-30132.736328,-30132.736842
5371,-30339.052734,-30339.052632
5372,-28570.210938,-28570.210526
5373,-31169.261719,-31169.263158
5374,-28781.947266,-28781.947368
5375,-28524.841797,-28524.842105
5376,-29086.947266,-29086.947368
5377,-29447.947266,-29447.947368
5378,-28853.367188,-28853.368421
5379,-28905.210938,-28905.210526
5380,-30760.578125,-30760.578947
5381,-30207.789062,-30207.789474
5382,-30232.683594,-30232.684211
5383,-30933.896484,-30933.894737
5384,-31692.839844,-31692.842105
5385,-29231.263672,-29231.263158
5386,-29550.367188,-29550.368421
5387,-30946.158203,-30946.157895
5388,-28993.472656,-28993.473684
5389,-30160.052734,-30160.052632
5390,-30067.052734,-30067.052632
5391,-30816.419922,-30816.421053
5392,-28234.736328,-28234.736842
5393,-32336.263672,-32336.263158
5394,-31446.367188,-31446.368421
5395,-29735.000000,-29735.000000
5396,-29590.369141,-29590.368421
5397,-29134.630859,-29134.631579
5398,-29324.736328,-29324.736842
5399,-31390.894531,-31390.894737
5400,-29091.000000,-29091.000000
5401,-30267.841797,-30267.842105
5402,-30096.894531,-30096.894737
5403,-28324.630859,-28324.631579
5404,-29026.316406,-29026.315789
5405,-29590.843750,-29590.842105
5406,-30416.472656,-30416.473684
5407,-30227.580078,-30227.578947
5408,-30461.316406,-30461.315789
5409,-29137.578125,-29137.578947
5410,-30039.949219,-30039.947368
5411,-30273.580078,-30273.578947
5412,-28723.158203,-28723.157895
5413,-30392.210938,-30392.210526
5414,-30510.371094,-30510.368421
5415,-30347.896484,-30347.894737
5416,-29373.210938,-29373.210526
5417,-30685.000000,-30685.000000
5418,-28847.263672,-28847.263158
5419,-29383.632812,-29383.631579
5420,-29365.000000,-29365.000000
5421,-29916.103516,-29916.105263
5422,-30111.052734,-30111.052632
5423,-28998.525391,-28998.526316
5424,-29903.263672,-29903.263158
5425,-31439.841797,-31439.842105
5426,-31062.632812,-31062.631579
5427,-30692.316406,-30692.315789
5428,-30372.896484,-30372.894737
5429,-29057.421875,-29057.421053
5430,-29133.212891,-29133.210526
5431,-29549.896484,-29549.894737
5432,-29476.263672,-29476.263158
5433,-30493.578125,-30493.578947
5434,-30038.949219,-30038.947368
5435,-28806.474609,-28806.473684
5436,-30315.738281,-30315.736842
5437,-29838.314453,-29838.315789
5438,-29222.630859,-29222.631579
5439,-29412.210938,-29412.210526
5440,-29207.314453,-29207.315789
5441,-29264.421875,-29264.421053
5442,-28913.316406,-28913.315789
5443,-30085.419922,-30085.421053
5444,-30825.105469,-30825.105263
5445,-31171.683594,-31171.684211
5446,-29437.894531,-29437.894737
5447,-30723.998047,-30724.000000
5448,-29354.580078,-29354.578947
5449,-29052.896484,-29052.894737
5450,-29103.316406,-29103.315789
5451,-30412.894531,-30412.894737
5452,-30693.527344,-30693.526316
5453,-29886.208984,-29886.210526
5454,-29740.736328,-29740.736842
5455,-29197.894531,-29197.894737
5456,-29998.894531,-29998.894737
5457,-29925.261719,-29925.263158
5458,-28544.314453,-28544.315789
5459,-31345.263672,-31345.263158
5460,-30089.947266,-30089.947368
5461,-29583.525391,-29583.526316
5462,-29930.052734,-29930.052632
5463,-29915.369141,-29915.368421
5464,-29254.000000,-29254.000000
5465,-29886.841797,-29886.842105
5466,-27614.894531,-27614.894737
5467,-28825.738281,-28825.736842
5468,-29582.947266,-29582.947368
5469,-31099.367188,-31099.368421
5470,-30006.419922,-30006.421053
5471,-29150.839844,-29150.842105
5472,-28628.000000,-28628.000000
5473,-28381.896484,-28381.894737
5474,-29536.527344,-29536.526316
5475,-29824.841797,-29824.842105
5476,-29978.632812,-29978.631579
5477,-28668.683594,-28668.684211
5478,-30183.527344,-30183.526316
5479,-29053.367188,-29053.368421
5480,-28735.261719,-28735.263158
5481,-29207.314453,-29207.315789
5482,-29455.683594,-29455.684211
5483,-29401.789062,-29401.789474
5484,-29190.578125,-29190.578947
5485,-30290.103516,-30290.105263
5486,-29080.632812,-29080.631579
5487,-29392.369141,-29392.368421
5488,-30070.158203,-30070.157895
5489,-27849.316406,-27849.315789
5490,-29858.998047,-29859.000000
5491,-29400.314453,-29400.315789
5492,-30716.789062,-30716.789474
5493,-28923.105469,-28923.105263
5494,-30758.525391,-30758.526316
5495,-31097.894531,-31097.894737
5496,-29836.947266,-29836.947368
5497,-30255.210938,-30255.210526
5498,-30794.369141,-30794.368421
5499,-30413.210938,-30413.210526
5500,-28755.894531,-28755.894737
5501,-30228.736328,-30228.736842
5502,-29419.787109,-29419.789474
5503,-29759.736328,-29759.736842
5504,-29695.525391,-29695.526316
5505,-29701.158203,-29701.157895
5506,-31405.156250,-31405.157895
5507,-28725.316406,-28725.315789
5508,-29250.632812,-29250.631579
5509,-29400.683594,-29400.684211
5510,-27639.367188,-27639.368421
5511,-30785.474609,-30785.473684
5512,-30363.369141,-30363.368421
5513,-28668.841797,-28668.842105
5514,-29117.210938,-29117.210526
5515,-28847.316406,-28847.315789
5516,-29504.052734,-29504.052632
5517,-29402.419922,-29402.421053
5518,-30943.105469,-30943.105263
5519,-29616.841797,-29616.842105
5520,-28795.050781,-28795.052632
5521,-30257.580078,-30257.578947
5522,-29152.683594,-29152.684211
5523,-28591.630859,-28591.631579
5524,-29701.630859,-29701.631579
5525,-30141.947266,-30141.947368
5526,-30600.369141,-30600.368421
5527,-29540.052734,-29540.052632
5528,-29742.369141,-29742.368421
5529,-29549.050781,-29549.052632
5530,-28785.208984,-28785.210526
5531,-29123.314453,-29123.315789
5532,-30810.210938,-30810.210526
5533,-30452.421875,-30452.421053
5534,-30879.947266,-30879.947368
5535,-30399.316406,-30399.315789
5536,-28553.736328,-28553.736842
5537,-29439.789062,-29439.789474
5538,-30989.578125,-30989.578947
5539,-29989.841797,-29989.842105
5540,-28887.578125,-28887.578947
5541,-31843.156250,-31843.157895
5542,-29747.210938,-29747.210526
5543,-28887.736328,-28887.736842
5544,-28225.630859,-28225.631579
5545,-29550.525391,-29550.526316
5546,-28350.527344,-28350.526316
5547,-29578.894531,-29578.894737
5548,-30284.630859,-30284.631579
5549,-28867.105469,-28867.105263
5550,-28375.261719,-28375.263158
5551,-30067.474609,-30067.473684
5552,-29542.736328,-29542.736842
5553,-30287.261719,-30287.263158
5554,-28267.210938,-28267.210526
5555,-29530.212891,-29530.210526
5556,-28978.527344,-28978.526316
5557,-30099.791016,-30099.789474
5558,-29186.208984,-29186.210526
5559,-30193.947266,-30193.947368
5560,-29934.000000,-29934.000000
5561,-29814.105469,-29814.105263
5562,-29951.000000,-29951.000000
5563,-29556.421875,-29556.421053
5564,-30372.738281,-30372.736842
5565,-29184.841797,-29184.842105
5566,-28866.736328,-28866.736842
5567,-30109.001953,-30109.000000
5568,-30508.367188,-30508.368421
5569,-28153.947266,-28153.947368
5570,-29355.000000,-29355.000000
5571,-29389.105469,-29389.105263
5572,-29925.632812,-29925.631579
5573,-30254.052734,-30254.052632
5574,-29307.632812,-29307.631579
5575,-28922.472656,-28922.473684
5576,-28521.736328,-28521.736842
5577,-32018.949219,-32018.947368
5578,-28833.316406,-28833.315789
5579,-29538.210938,-29538.210526
5580,-29158.683594,-29158.684211
5581,-30195.054688,-30195.052632
5582,-29787.367188,-29787.368421
5583,-29620.738281,-29620.736842
5584,-29592.738281,-29592.736842
5585,-30845.105469,-30845.105263
5586,-30147.736328,-30147.736842
5587,-29658.894531,-29658.894737
5588,-30097.316406,-30097.315789
5589,-29828.000000,-29828.000000
5590,-29125.683594,-29125.684211
5591,-29339.474609,-29339.473684
5592,-27829.158203,-27829.157895
5593,-28253.210938,-28253.210526
5594,-28482.103516,-28482.105263
5595,-27811.105469,-27811.105263
5596,-28560.998047,-28561.000000
5597,-29555.527344,-29555.526316
5598,-30086.472656,-30086.473684
5599,-30118.263672,-30118.263158
5600,-28641.369141,-28641.368421
5601,-29606.947266,-29606.947368
5602,-29946.791016,-29946.789474
5603,-29856.000000,-29856.000000
5604,-29077.261719,-29077.263158
5605,-28835.947266,-28835.947368
5606,-30164.367188,-30164.368421
5607,-28840.210938,-28840.210526
5608,-30185.000000,-30185.000000
5609,-30457.525391,-30457.526316
5610,-29758.789062,-29758.789474
5611,-28971.158203,-28971.157895
5612,-27117.421875,-27117.421053
5613,-30756.580078,-30756.578947
5614,-30639.156250,-30639.157895
5615,-29391.369141,-29391.368421
5616,-30795.998047,-30796.000000
5617,-28084.265625,-28084.263158
5618,-29452.789062,-29452.789474
5619,-30070.685547,-30070.684211
5620,-28721.841797,-28721.842105
5621,-30592.208984,-30592.210526
5622,-28650.052734,-28650.052632
5623,-29035.472656,-29035.473684
5624,-30957.314453,-30957.315789
5625,-29163.630859,-29163.631579
5626,-28521.156250,-28521.157895
5627,-29270.632812,-29270.631579
5628,-30906.474609,-30906.473684
5629,-29259.527344,-29259.526316
5630,-29013.789062,-29013.789474
5631,-29992.369141,-29992.368421
5632,-29949.894531,-29949.894737
5633,-29288.052734,-29288.052632
5634,-29638.105469,-29638.105263
5635,-28398.261719,-28398.263158
5636,-29472.947266,-29472.947368
5637,-30814.839844,-30814.842105
5638,-30884.476562,-30884.473684
5639,-30775.103516,-30775.105263
5640,-29734.158203,-29734.157895
5641,-28827.052734,-28827.052632
5642,-30492.947266,-30492.947368
5643,-29527.421875,-29527.421053
5644,-29988.841797,-29988.842105
5645,-31077.472656,-31077.473684
5646,-30757.000000,-30757.000000
5647,-29785.736328,-29785.736842
5648,-29878.472656,-29878.473684
5649,-30106.105469,-30106.105263
5650,-28989.738281,-28989.736842
5651,-29209.000000,-29209.000000
5652,-28211.105469,-28211.105263
5653,-29591.052734,-29591.052632
5654,-30072.052734,-30072.052632
5655,-30113.263672,-30113.263158
5656,-27818.050781,-27818.052632
5657,-29116.369141,-29116.368421
5658,-30276.527344,-30276.526316
5659,-28157.421875,-28157.421053
5660,-30313.630859,-30313.631579
5661,-29439.419922,-29439.421053
5662,-29970.052734,-29970.052632
5663,-29490.736328,-29490.736842
5664,-29850.367188,-29850.368421
